type,ambient_temperature,battery_id,test_id,Capacity
charge,24,B0007,33,
discharge,24,B0007,34,1.847817291
charge,24,B0007,35,
discharge,24,B0007,36,1.848525292
charge,24,B0007,37,
discharge,24,B0007,38,1.848378952
charge,24,B0007,39,
impedance,24,B0007,40,
discharge,24,B0007,41,1.880780544
impedance,24,B0007,42,
charge,24,B0007,43,
impedance,24,B0007,44,
discharge,24,B0007,45,1.88147216
impedance,24,B0007,46,
charge,24,B0007,47,
impedance,24,B0007,48,
discharge,24,B0007,49,1.881095431
impedance,24,B0007,50,
charge,24,B0007,51,
impedance,24,B0007,52,
discharge,24,B0007,53,1.871008965
impedance,24,B0007,54,
charge,24,B0007,55,
impedance,24,B0007,56,
discharge,24,B0007,57,1.870199515
impedance,24,B0007,58,
charge,24,B0007,59,
impedance,24,B0007,60,
discharge,24,B0007,61,1.870671536
impedance,24,B0007,62,
charge,24,B0007,63,
impedance,24,B0007,64,
discharge,24,B0007,65,1.859612464
impedance,24,B0007,66,
charge,24,B0007,67,
impedance,24,B0007,68,
discharge,24,B0007,69,1.86003391
impedance,24,B0007,70,
charge,24,B0007,71,
impedance,24,B0007,72,
discharge,24,B0007,73,1.859165311
impedance,24,B0007,74,
charge,24,B0007,75,
impedance,24,B0007,76,
discharge,24,B0007,77,1.848139818
impedance,24,B0007,78,
charge,24,B0007,79,
impedance,24,B0007,80,
discharge,24,B0007,81,1.849201702
impedance,24,B0007,82,
charge,24,B0007,83,
charge,24,B0007,84,
discharge,24,B0007,85,1.883467744
impedance,24,B0007,86,
charge,24,B0007,87,
impedance,24,B0007,88,
discharge,24,B0007,89,1.862821112
impedance,24,B0007,90,
charge,24,B0007,91,
impedance,24,B0007,92,
discharge,24,B0007,93,1.85208504
impedance,24,B0007,94,
charge,24,B0007,95,
impedance,24,B0007,96,
discharge,24,B0007,97,1.846950465
impedance,24,B0007,98,
charge,24,B0007,99,
impedance,24,B0007,100,
discharge,24,B0007,101,1.836828431
impedance,24,B0007,102,
charge,24,B0007,103,
impedance,24,B0007,104,
discharge,24,B0007,105,1.837161962
impedance,24,B0007,106,
charge,24,B0007,107,
impedance,24,B0007,108,
discharge,24,B0007,109,1.831672258
impedance,24,B0007,110,
charge,24,B0007,111,
impedance,24,B0007,112,
discharge,24,B0007,113,1.821147095
impedance,24,B0007,114,
charge,24,B0007,115,
impedance,24,B0007,116,
discharge,24,B0007,117,1.816506092
impedance,24,B0007,118,
charge,24,B0007,119,
impedance,24,B0007,120,
discharge,24,B0007,121,1.81138156
impedance,24,B0007,122,
charge,24,B0007,123,
impedance,24,B0007,124,
discharge,24,B0007,125,1.811605633
impedance,24,B0007,126,
charge,24,B0007,127,
impedance,24,B0007,128,
discharge,24,B0007,129,1.806054896
impedance,24,B0007,130,
charge,24,B0007,131,
impedance,24,B0007,132,
discharge,24,B0007,133,1.813204183
charge,24,B0007,134,
discharge,24,B0007,135,1.806264194
impedance,24,B0007,136,
charge,24,B0007,137,
impedance,24,B0007,138,
discharge,24,B0007,139,1.795831025
impedance,24,B0007,140,
charge,24,B0007,141,
impedance,24,B0007,142,
discharge,24,B0007,143,1.78588526
impedance,24,B0007,144,
charge,24,B0007,145,
impedance,24,B0007,146,
discharge,24,B0007,147,1.78032686
charge,24,B0007,148,
discharge,24,B0007,149,1.81507569
impedance,24,B0007,150,
charge,24,B0007,151,
impedance,24,B0007,152,
discharge,24,B0007,153,1.815702515
impedance,24,B0007,154,
charge,24,B0007,155,
impedance,24,B0007,156,
discharge,24,B0007,157,1.800243218
impedance,24,B0007,158,
charge,24,B0007,159,
impedance,24,B0007,160,
discharge,24,B0007,161,1.790447621
impedance,24,B0007,162,
charge,24,B0007,163,
impedance,24,B0007,164,
discharge,24,B0007,165,1.780343032
impedance,24,B0007,166,
charge,24,B0007,167,
impedance,24,B0007,168,
discharge,24,B0007,169,1.77532877
impedance,24,B0007,170,
charge,24,B0007,171,
impedance,24,B0007,172,
discharge,24,B0007,173,1.770262973
impedance,24,B0007,174,
charge,24,B0007,175,
impedance,24,B0007,176,
discharge,24,B0007,177,1.760081062
impedance,24,B0007,178,
charge,24,B0007,179,
impedance,24,B0007,180,
discharge,24,B0007,181,1.749647594
impedance,24,B0007,182,
charge,24,B0007,183,
impedance,24,B0007,184,
discharge,24,B0007,185,1.749650075
impedance,24,B0007,186,
charge,24,B0007,187,
impedance,24,B0007,188,
discharge,24,B0007,189,1.745028739
impedance,24,B0007,190,
charge,24,B0007,191,
impedance,24,B0007,192,
discharge,24,B0007,193,1.739645746
impedance,24,B0007,194,
charge,24,B0007,195,
impedance,24,B0007,196,
discharge,24,B0007,197,1.728564228
impedance,24,B0007,198,
charge,24,B0007,199,
impedance,24,B0007,200,
discharge,24,B0007,201,1.723900325
impedance,24,B0007,202,
charge,24,B0007,203,
impedance,24,B0007,204,
discharge,24,B0007,205,1.713978878
impedance,24,B0007,206,
charge,24,B0007,207,
impedance,24,B0007,208,
discharge,24,B0007,209,1.7139702
impedance,24,B0007,210,
charge,24,B0007,211,
impedance,24,B0007,212,
discharge,24,B0007,213,1.703652117
charge,24,B0007,214,
discharge,24,B0007,215,1.704013747
impedance,24,B0007,216,
charge,24,B0007,217,
impedance,24,B0007,218,
discharge,24,B0007,219,1.693571616
impedance,24,B0007,220,
charge,24,B0007,221,
impedance,24,B0007,222,
discharge,24,B0007,223,1.687657736
impedance,24,B0007,224,
charge,24,B0007,225,
impedance,24,B0007,226,
discharge,24,B0007,227,1.683074436
impedance,24,B0007,228,
charge,24,B0007,229,
impedance,24,B0007,230,
discharge,24,B0007,231,1.677927014
impedance,24,B0007,232,
charge,24,B0007,233,
impedance,24,B0007,234,
discharge,24,B0007,235,1.673206028
impedance,24,B0007,236,
charge,24,B0007,237,
impedance,24,B0007,238,
discharge,24,B0007,239,1.667436721
impedance,24,B0007,240,
charge,24,B0007,241,
impedance,24,B0007,242,
discharge,24,B0007,243,1.662266263
impedance,24,B0007,244,
charge,24,B0007,245,
impedance,24,B0007,246,
discharge,24,B0007,247,1.657424307
impedance,24,B0007,248,
charge,24,B0007,249,
impedance,24,B0007,250,
discharge,24,B0007,251,1.652538685
impedance,24,B0007,252,
charge,24,B0007,253,
impedance,24,B0007,254,
discharge,24,B0007,255,1.647217463
impedance,24,B0007,256,
charge,24,B0007,257,
impedance,24,B0007,258,
discharge,24,B0007,259,1.636413681
impedance,24,B0007,260,
charge,24,B0007,261,
impedance,24,B0007,262,
discharge,24,B0007,263,1.636255431
charge,24,B0007,264,
discharge,24,B0007,265,1.641119179
impedance,24,B0007,266,
charge,24,B0007,267,
impedance,24,B0007,268,
discharge,24,B0007,269,1.631570079
impedance,24,B0007,270,
charge,24,B0007,271,
impedance,24,B0007,272,
discharge,24,B0007,273,1.621213283
impedance,24,B0007,274,
charge,24,B0007,275,
impedance,24,B0007,276,
discharge,24,B0007,277,1.616427321
impedance,24,B0007,278,
charge,24,B0007,279,
impedance,24,B0007,280,
discharge,24,B0007,281,1.61582351
impedance,24,B0007,282,
charge,24,B0007,283,
impedance,24,B0007,284,
discharge,24,B0007,285,1.61672418
impedance,24,B0007,286,
charge,24,B0007,287,
impedance,24,B0007,288,
discharge,24,B0007,289,1.610865586
impedance,24,B0007,290,
charge,24,B0007,291,
impedance,24,B0007,292,
discharge,24,B0007,293,1.600660337
impedance,24,B0007,294,
charge,24,B0007,295,
impedance,24,B0007,296,
discharge,24,B0007,297,1.595917449
impedance,24,B0007,298,
charge,24,B0007,299,
impedance,24,B0007,300,
discharge,24,B0007,301,1.596217952
impedance,24,B0007,302,
charge,24,B0007,303,
impedance,24,B0007,304,
discharge,24,B0007,305,1.595806511
impedance,24,B0007,306,
charge,24,B0007,307,
impedance,24,B0007,308,
discharge,24,B0007,309,1.590650782
impedance,24,B0007,310,
impedance,24,B0007,311,
discharge,24,B0007,312,1.688821116
impedance,24,B0007,313,
charge,24,B0007,314,
discharge,24,B0007,315,1.625993828
impedance,24,B0007,316,
charge,24,B0007,317,
impedance,24,B0007,318,
discharge,24,B0007,319,1.615743386
impedance,24,B0007,320,
charge,24,B0007,321,
impedance,24,B0007,322,
discharge,24,B0007,323,1.605662676
impedance,24,B0007,324,
charge,24,B0007,325,
impedance,24,B0007,326,
discharge,24,B0007,327,1.594974692
impedance,24,B0007,328,
charge,24,B0007,329,
impedance,24,B0007,330,
discharge,24,B0007,331,1.590410244
impedance,24,B0007,332,
charge,24,B0007,333,
impedance,24,B0007,334,
discharge,24,B0007,335,1.585351706
impedance,24,B0007,336,
charge,24,B0007,337,
impedance,24,B0007,338,
discharge,24,B0007,339,1.579973715
impedance,24,B0007,340,
charge,24,B0007,341,
impedance,24,B0007,342,
discharge,24,B0007,343,1.575218547
impedance,24,B0007,344,
charge,24,B0007,345,
impedance,24,B0007,346,
discharge,24,B0007,347,1.569798485
impedance,24,B0007,348,
charge,24,B0007,349,
impedance,24,B0007,350,
discharge,24,B0007,351,1.570256538
impedance,24,B0007,352,
charge,24,B0007,353,
impedance,24,B0007,354,
discharge,24,B0007,355,1.565249874
impedance,24,B0007,356,
charge,24,B0007,357,
impedance,24,B0007,358,
discharge,24,B0007,359,1.559633934
impedance,24,B0007,360,
charge,24,B0007,361,
impedance,24,B0007,362,
discharge,24,B0007,363,1.564982053
impedance,24,B0007,364,
charge,24,B0007,365,
discharge,24,B0007,366,1.5749795
impedance,24,B0007,367,
charge,24,B0007,368,
impedance,24,B0007,369,
discharge,24,B0007,370,1.565281117
impedance,24,B0007,371,
charge,24,B0007,372,
impedance,24,B0007,373,
discharge,24,B0007,374,1.559755497
impedance,24,B0007,375,
charge,24,B0007,376,
impedance,24,B0007,377,
discharge,24,B0007,378,1.549897686
impedance,24,B0007,379,
charge,24,B0007,380,
impedance,24,B0007,381,
discharge,24,B0007,382,1.543877153
impedance,24,B0007,383,
charge,24,B0007,384,
impedance,24,B0007,385,
discharge,24,B0007,386,1.545018749
impedance,24,B0007,387,
charge,24,B0007,388,
impedance,24,B0007,389,
discharge,24,B0007,390,1.544594015
impedance,24,B0007,391,
charge,24,B0007,392,
impedance,24,B0007,393,
discharge,24,B0007,394,1.534308672
impedance,24,B0007,395,
charge,24,B0007,396,
impedance,24,B0007,397,
discharge,24,B0007,398,1.528760394
impedance,24,B0007,399,
charge,24,B0007,400,
impedance,24,B0007,401,
discharge,24,B0007,402,1.528926025
impedance,24,B0007,403,
charge,24,B0007,404,
impedance,24,B0007,405,
discharge,24,B0007,406,1.52909165
impedance,24,B0007,407,
charge,24,B0007,408,
impedance,24,B0007,409,
discharge,24,B0007,410,1.523905932
impedance,24,B0007,411,
charge,24,B0007,412,
impedance,24,B0007,413,
discharge,24,B0007,414,1.518667542
impedance,24,B0007,415,
charge,24,B0007,416,
impedance,24,B0007,417,
discharge,24,B0007,418,1.513648227
impedance,24,B0007,419,
charge,24,B0007,420,
impedance,24,B0007,421,
discharge,24,B0007,422,1.513605019
impedance,24,B0007,423,
charge,24,B0007,424,
impedance,24,B0007,425,
discharge,24,B0007,426,1.513947061
impedance,24,B0007,427,
charge,24,B0007,428,
impedance,24,B0007,429,
discharge,24,B0007,430,1.533959919
charge,24,B0007,431,
discharge,24,B0007,432,1.53913728
impedance,24,B0007,433,
charge,24,B0007,434,
impedance,24,B0007,435,
discharge,24,B0007,436,1.523624797
impedance,24,B0007,437,
charge,24,B0007,438,
impedance,24,B0007,439,
discharge,24,B0007,440,1.513581304
impedance,24,B0007,441,
charge,24,B0007,442,
impedance,24,B0007,443,
discharge,24,B0007,444,1.507785075
impedance,24,B0007,445,
charge,24,B0007,446,
impedance,24,B0007,447,
discharge,24,B0007,448,1.503196068
impedance,24,B0007,449,
charge,24,B0007,450,
impedance,24,B0007,451,
discharge,24,B0007,452,1.49782206
impedance,24,B0007,453,
charge,24,B0007,454,
impedance,24,B0007,455,
discharge,24,B0007,456,1.492848535
impedance,24,B0007,457,
charge,24,B0007,458,
impedance,24,B0007,459,
discharge,24,B0007,460,1.49241439
impedance,24,B0007,461,
charge,24,B0007,462,
impedance,24,B0007,463,
discharge,24,B0007,464,1.487482777
impedance,24,B0007,465,
charge,24,B0007,466,
impedance,24,B0007,467,
discharge,24,B0007,468,1.482535149
impedance,24,B0007,469,
charge,24,B0007,470,
impedance,24,B0007,471,
discharge,24,B0007,472,1.482787432
impedance,24,B0007,473,
charge,24,B0007,474,
impedance,24,B0007,475,
discharge,24,B0007,476,1.47697118
impedance,24,B0007,477,
charge,24,B0007,478,
impedance,24,B0007,479,
discharge,24,B0007,480,1.481901555
charge,24,B0007,481,
discharge,24,B0007,482,1.49813662
charge,24,B0007,483,
discharge,24,B0007,484,1.482077521
impedance,24,B0007,485,
charge,24,B0007,486,
impedance,24,B0007,487,
discharge,24,B0007,488,1.477115531
impedance,24,B0007,489,
charge,24,B0007,490,
impedance,24,B0007,491,
discharge,24,B0007,492,1.472077278
impedance,24,B0007,493,
charge,24,B0007,494,
impedance,24,B0007,495,
discharge,24,B0007,496,1.472248014
impedance,24,B0007,497,
charge,24,B0007,498,
impedance,24,B0007,499,
discharge,24,B0007,500,1.467010667
impedance,24,B0007,501,
charge,24,B0007,502,
impedance,24,B0007,503,
discharge,24,B0007,504,1.46176725
impedance,24,B0007,505,
charge,24,B0007,506,
impedance,24,B0007,507,
discharge,24,B0007,508,1.456695267
impedance,24,B0007,509,
charge,24,B0007,510,
impedance,24,B0007,511,
discharge,24,B0007,512,1.451354973
impedance,24,B0007,513,
charge,24,B0007,514,
impedance,24,B0007,515,
discharge,24,B0007,516,1.451615926
impedance,24,B0007,517,
charge,24,B0007,518,
impedance,24,B0007,519,
discharge,24,B0007,520,1.446816133
impedance,24,B0007,521,
charge,24,B0007,522,
impedance,24,B0007,523,
discharge,24,B0007,524,1.446757061
impedance,24,B0007,525,
charge,24,B0007,526,
impedance,24,B0007,527,
discharge,24,B0007,528,1.441379748
impedance,24,B0007,529,
charge,24,B0007,530,
impedance,24,B0007,531,
discharge,24,B0007,532,1.436245625
impedance,24,B0007,533,
charge,24,B0007,534,
impedance,24,B0007,535,
discharge,24,B0007,536,1.436815415
impedance,24,B0007,537,
charge,24,B0007,538,
impedance,24,B0007,539,
discharge,24,B0007,540,1.436294515
impedance,24,B0007,541,
charge,24,B0007,542,
impedance,24,B0007,543,
discharge,24,B0007,544,1.441857532
impedance,24,B0007,545,
charge,24,B0007,546,
discharge,24,B0007,547,1.467206348
impedance,24,B0007,548,
charge,24,B0007,549,
impedance,24,B0007,550,
discharge,24,B0007,551,1.451864037
impedance,24,B0007,552,
charge,24,B0007,553,
impedance,24,B0007,554,
discharge,24,B0007,555,1.447137975
impedance,24,B0007,556,
charge,24,B0007,557,
impedance,24,B0007,558,
discharge,24,B0007,559,1.441790587
impedance,24,B0007,560,
charge,24,B0007,561,
impedance,24,B0007,562,
discharge,24,B0007,563,1.431630948
impedance,24,B0007,564,
charge,24,B0007,565,
impedance,24,B0007,566,
discharge,24,B0007,567,1.431808425
impedance,24,B0007,568,
charge,24,B0007,569,
impedance,24,B0007,570,
discharge,24,B0007,571,1.426256259
impedance,24,B0007,572,
charge,24,B0007,573,
impedance,24,B0007,574,
discharge,24,B0007,575,1.426087753
impedance,24,B0007,576,
charge,24,B0007,577,
impedance,24,B0007,578,
discharge,24,B0007,579,1.421263351
impedance,24,B0007,580,
charge,24,B0007,581,
impedance,24,B0007,582,
discharge,24,B0007,583,1.416327275
impedance,24,B0007,584,
charge,24,B0007,585,
impedance,24,B0007,586,
discharge,24,B0007,587,1.416578183
impedance,24,B0007,588,
charge,24,B0007,589,
impedance,24,B0007,590,
discharge,24,B0007,591,1.410840173
impedance,24,B0007,592,
charge,24,B0007,593,
impedance,24,B0007,594,
discharge,24,B0007,595,1.410994963
impedance,24,B0007,596,
charge,24,B0007,597,
impedance,24,B0007,598,
discharge,24,B0007,599,1.406171429
impedance,24,B0007,600,
charge,24,B0007,601,
impedance,24,B0007,602,
discharge,24,B0007,603,1.406335848
impedance,24,B0007,604,
charge,24,B0007,605,
impedance,24,B0007,606,
discharge,24,B0007,607,1.40045524
impedance,24,B0007,608,
charge,24,B0007,609,
impedance,24,B0007,610,
discharge,24,B0007,611,1.421786505
charge,24,B0007,612,
discharge,24,B0007,613,1.432455272
impedance,24,B0007,614,
charge,24,B0007,615,
charge,24,B0018,0,
impedance,24,B0018,1,
discharge,24,B0018,2,1.855004521
impedance,24,B0018,3,
charge,24,B0018,4,
impedance,24,B0018,5,
discharge,24,B0018,6,1.843195532
impedance,24,B0018,7,
charge,24,B0018,8,
impedance,24,B0018,9,
discharge,24,B0018,10,1.839601842
impedance,24,B0018,11,
charge,24,B0018,12,
impedance,24,B0018,13,
discharge,24,B0018,14,1.830673604
impedance,24,B0018,15,
charge,24,B0018,16,
discharge,24,B0018,17,1.832700207
charge,24,B0018,18,
discharge,24,B0018,19,1.828528885
charge,24,B0018,20,
discharge,24,B0018,21,1.82120119
charge,24,B0018,22,
discharge,24,B0018,23,1.815170011
charge,24,B0018,24,
impedance,24,B0018,25,
discharge,24,B0018,26,1.804298052
impedance,24,B0018,27,
charge,24,B0018,28,
discharge,24,B0018,29,1.82310023
charge,24,B0018,30,
discharge,24,B0018,31,1.812125352
charge,24,B0018,32,
discharge,24,B0018,33,1.804691638
charge,24,B0018,34,
discharge,24,B0018,35,1.79084435
charge,24,B0018,36,
impedance,24,B0018,37,
discharge,24,B0018,38,1.783470723
impedance,24,B0018,39,
charge,24,B0018,40,
discharge,24,B0018,41,1.780938613
charge,24,B0018,42,
discharge,24,B0018,43,1.77120904
charge,24,B0018,44,
discharge,24,B0018,45,1.7686304
charge,24,B0018,46,
discharge,24,B0018,47,1.75363048
charge,24,B0018,48,
impedance,24,B0018,49,
discharge,24,B0018,50,1.746219742
impedance,24,B0018,51,
charge,24,B0018,52,
discharge,24,B0018,53,1.737664734
charge,24,B0018,54,
discharge,24,B0018,55,1.731516674
charge,24,B0018,56,
discharge,24,B0018,57,1.708594989
charge,24,B0018,58,
discharge,24,B0018,59,1.711469957
charge,24,B0018,60,
impedance,24,B0018,61,
discharge,24,B0018,62,1.707502137
impedance,24,B0018,63,
charge,24,B0018,64,
discharge,24,B0018,65,1.749238206
charge,24,B0018,66,
discharge,24,B0018,67,1.732769715
charge,24,B0018,68,
discharge,24,B0018,69,1.722231333
charge,24,B0018,70,
discharge,24,B0018,71,1.711846299
charge,24,B0018,72,
impedance,24,B0018,73,
discharge,24,B0018,74,1.699267835
impedance,24,B0018,75,
charge,24,B0018,76,
discharge,24,B0018,77,1.694036644
charge,24,B0018,78,
discharge,24,B0018,79,1.681902708
charge,24,B0018,80,
discharge,24,B0018,81,1.676977062
charge,24,B0018,82,
discharge,24,B0018,83,1.665522931
charge,24,B0018,84,
impedance,24,B0018,85,
discharge,24,B0018,86,1.657192458
impedance,24,B0018,87,
charge,24,B0018,88,
discharge,24,B0018,89,1.648224156
charge,24,B0018,90,
discharge,24,B0018,91,1.63877015
charge,24,B0018,92,
discharge,24,B0018,93,1.627648691
charge,24,B0018,94,
discharge,24,B0018,95,1.622153702
charge,24,B0018,96,
impedance,24,B0018,97,
discharge,24,B0018,98,1.614006651
impedance,24,B0018,99,
charge,24,B0018,100,
discharge,24,B0018,101,1.676051615
charge,24,B0018,102,
discharge,24,B0018,103,1.649300643
charge,24,B0018,104,
discharge,24,B0018,105,1.632382992
charge,24,B0018,106,
discharge,24,B0018,107,1.616415972
charge,24,B0018,108,
impedance,24,B0018,109,
discharge,24,B0018,110,1.610902838
impedance,24,B0018,111,
charge,24,B0018,112,
discharge,24,B0018,113,1.595463869
charge,24,B0018,114,
charge,24,B0018,115,
discharge,24,B0018,116,1.72670744
charge,24,B0018,117,
discharge,24,B0018,118,1.716567392
charge,24,B0018,119,
discharge,24,B0018,120,1.695823557
charge,24,B0018,121,
discharge,24,B0018,122,1.677778319
charge,24,B0018,123,
discharge,24,B0018,124,1.66065869
impedance,24,B0018,125,
charge,24,B0018,126,
discharge,24,B0018,127,1.666410927
charge,24,B0018,128,
discharge,24,B0018,129,1.646833617
charge,24,B0018,130,
discharge,24,B0018,131,1.625763993
charge,24,B0018,132,
discharge,24,B0018,133,1.612157741
charge,24,B0018,134,
discharge,24,B0018,135,1.605736682
impedance,24,B0018,136,
charge,24,B0018,137,
impedance,24,B0018,138,
charge,24,B0018,139,
discharge,24,B0018,140,1.673645315
charge,24,B0018,141,
discharge,24,B0018,142,1.640434857
charge,24,B0018,143,
discharge,24,B0018,144,1.613265332
charge,24,B0018,145,
discharge,24,B0018,146,1.592096432
charge,24,B0018,147,
impedance,24,B0018,148,
discharge,24,B0018,149,1.586601182
impedance,24,B0018,150,
charge,24,B0018,151,
discharge,24,B0018,152,1.580076649
charge,24,B0018,153,
discharge,24,B0018,154,1.564173295
charge,24,B0018,155,
discharge,24,B0018,156,1.555618272
charge,24,B0018,157,
discharge,24,B0018,158,1.540204528
charge,24,B0018,159,
impedance,24,B0018,160,
discharge,24,B0018,161,1.532161302
impedance,24,B0018,162,
charge,24,B0018,163,
discharge,24,B0018,164,1.53162324
charge,24,B0018,165,
discharge,24,B0018,166,1.522259595
charge,24,B0018,167,
discharge,24,B0018,168,1.506526713
charge,24,B0018,169,
discharge,24,B0018,170,1.501421956
charge,24,B0018,171,
impedance,24,B0018,172,
discharge,24,B0018,173,1.496353412
impedance,24,B0018,174,
charge,24,B0018,175,
discharge,24,B0018,176,1.5334262
charge,24,B0018,177,
discharge,24,B0018,178,1.523845268
charge,24,B0018,179,
discharge,24,B0018,180,1.501192099
charge,24,B0018,181,
discharge,24,B0018,182,1.492417671
charge,24,B0018,183,
discharge,24,B0018,184,1.483323852
impedance,24,B0018,185,
charge,24,B0018,186,
discharge,24,B0018,187,1.480737679
charge,24,B0018,188,
discharge,24,B0018,189,1.473507781
charge,24,B0018,190,
discharge,24,B0018,191,1.468019285
charge,24,B0018,192,
discharge,24,B0018,193,1.458092356
charge,24,B0018,194,
impedance,24,B0018,195,
discharge,24,B0018,196,1.447866099
impedance,24,B0018,197,
charge,24,B0018,198,
discharge,24,B0018,199,1.452780878
charge,24,B0018,200,
discharge,24,B0018,201,1.442535636
charge,24,B0018,202,
discharge,24,B0018,203,1.439271288
charge,24,B0018,204,
discharge,24,B0018,205,1.428647568
charge,24,B0018,206,
impedance,24,B0018,207,
discharge,24,B0018,208,1.424902675
impedance,24,B0018,209,
charge,24,B0018,210,
discharge,24,B0018,211,1.469811532
charge,24,B0018,212,
discharge,24,B0018,213,1.452581965
charge,24,B0018,214,
discharge,24,B0018,215,1.442834199
charge,24,B0018,216,
discharge,24,B0018,217,1.428376059
charge,24,B0018,218,
discharge,24,B0018,219,1.415454784
impedance,24,B0018,220,
charge,24,B0018,221,
discharge,24,B0018,222,1.45457667
charge,24,B0018,223,
discharge,24,B0018,224,1.428317955
charge,24,B0018,225,
discharge,24,B0018,226,1.419702688
charge,24,B0018,227,
discharge,24,B0018,228,1.415560663
charge,24,B0018,229,
impedance,24,B0018,230,
discharge,24,B0018,231,1.405680035
impedance,24,B0018,232,
charge,24,B0018,233,
discharge,24,B0018,234,1.408446107
charge,24,B0018,235,
discharge,24,B0018,236,1.396854778
charge,24,B0018,237,
discharge,24,B0018,238,1.393567037
charge,24,B0018,239,
discharge,24,B0018,240,1.389364429
charge,24,B0018,241,
impedance,24,B0018,242,
discharge,24,B0018,243,1.378565142
impedance,24,B0018,244,
charge,24,B0018,245,
discharge,24,B0018,246,1.38490111
charge,24,B0018,247,
discharge,24,B0018,248,1.370325181
charge,24,B0018,249,
discharge,24,B0018,250,1.373346439
charge,24,B0018,251,
discharge,24,B0018,252,1.367948729
charge,24,B0018,253,
impedance,24,B0018,254,
discharge,24,B0018,255,1.356714109
impedance,24,B0018,256,
charge,24,B0018,257,
discharge,24,B0018,258,1.460431021
charge,24,B0018,259,
discharge,24,B0018,260,1.450099894
charge,24,B0018,261,
discharge,24,B0018,262,1.43814069
charge,24,B0018,263,
discharge,24,B0018,264,1.428368198
charge,24,B0018,265,
discharge,24,B0018,266,1.414787452
impedance,24,B0018,267,
charge,24,B0018,268,
discharge,24,B0018,269,1.413889163
charge,24,B0018,270,
discharge,24,B0018,271,1.398933166
charge,24,B0018,272,
discharge,24,B0018,273,1.395332258
charge,24,B0018,274,
discharge,24,B0018,275,1.39004613
charge,24,B0018,276,
impedance,24,B0018,277,
discharge,24,B0018,278,1.386027145
impedance,24,B0018,279,
charge,24,B0018,280,
discharge,24,B0018,281,1.38821526
charge,24,B0018,282,
discharge,24,B0018,283,1.376182656
charge,24,B0018,284,
discharge,24,B0018,285,1.36471689
charge,24,B0018,286,
discharge,24,B0018,287,1.358985474
charge,24,B0018,288,
impedance,24,B0018,289,
discharge,24,B0018,290,1.346230876
impedance,24,B0018,291,
charge,24,B0018,292,
discharge,24,B0018,293,1.426842782
charge,24,B0018,294,
discharge,24,B0018,295,1.406448148
charge,24,B0018,296,
discharge,24,B0018,297,1.393490749
charge,24,B0018,298,
discharge,24,B0018,299,1.388249351
charge,24,B0018,300,
discharge,24,B0018,301,1.370187834
impedance,24,B0018,302,
charge,24,B0018,303,
discharge,24,B0018,304,1.379695167
charge,24,B0018,305,
discharge,24,B0018,306,1.368658632
charge,24,B0018,307,
discharge,24,B0018,308,1.362737178
charge,24,B0018,309,
discharge,24,B0018,310,1.363405113
charge,24,B0018,311,
impedance,24,B0018,312,
discharge,24,B0018,313,1.351864604
impedance,24,B0018,314,
charge,24,B0018,315,
discharge,24,B0018,316,1.354796973
charge,24,B0018,317,
discharge,24,B0018,318,1.341051441
discharge,4,B0053,0,1.069141789
impedance,24,B0053,1,
charge,4,B0053,2,
impedance,24,B0053,3,
discharge,4,B0053,4,1.154072793
charge,4,B0053,5,
discharge,4,B0053,6,1.150152541
charge,4,B0053,7,
discharge,4,B0053,8,1.130586385
charge,4,B0053,9,
discharge,4,B0053,10,1.121790272
charge,4,B0053,11,
discharge,4,B0053,12,1.11359824
impedance,24,B0053,13,
charge,4,B0053,14,
impedance,24,B0053,15,
discharge,4,B0053,16,1.086465406
charge,4,B0053,17,
discharge,4,B0053,18,1.064749357
charge,4,B0053,19,
discharge,4,B0053,20,1.080928809
charge,4,B0053,21,
discharge,4,B0053,22,1.085275204
charge,4,B0053,23,
discharge,4,B0053,24,1.050479993
impedance,24,B0053,25,
charge,4,B0053,26,
impedance,24,B0053,27,
discharge,4,B0053,28,1.085355018
charge,4,B0053,29,
discharge,4,B0053,30,1.050839569
charge,4,B0053,31,
discharge,4,B0053,32,1.060906788
charge,4,B0053,33,
discharge,4,B0053,34,1.070582461
charge,4,B0053,35,
discharge,4,B0053,36,1.024036666
impedance,24,B0053,37,
charge,4,B0053,38,
impedance,24,B0053,39,
discharge,4,B0053,40,1.067095725
charge,4,B0053,41,
discharge,4,B0053,42,1.027923785
charge,4,B0053,43,
discharge,4,B0053,44,1.03254264
charge,4,B0053,45,
discharge,4,B0053,46,1.055948785
charge,4,B0053,47,
discharge,4,B0053,48,1.044531383
impedance,24,B0053,49,
charge,4,B0053,50,
impedance,24,B0053,51,
discharge,4,B0053,52,1.035313907
impedance,24,B0053,53,
charge,4,B0053,54,
impedance,24,B0053,55,
discharge,4,B0053,56,1.076341053
charge,4,B0053,57,
discharge,4,B0053,58,1.035222314
charge,4,B0053,59,
discharge,4,B0053,60,1.051428706
charge,4,B0053,61,
discharge,4,B0053,62,1.060332935
charge,4,B0053,63,
discharge,4,B0053,64,1.023696646
impedance,24,B0053,65,
charge,4,B0053,66,
impedance,24,B0053,67,
discharge,4,B0053,68,1.046588467
charge,4,B0053,69,
discharge,4,B0053,70,1.003112168
charge,4,B0053,71,
discharge,4,B0053,72,1.046157894
charge,4,B0053,73,
discharge,4,B0053,74,1.015626351
charge,4,B0053,75,
